customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,InternetCharges,MonthlyCharges,TotalCharges,Churn,NumberServices,AverageMonthly,TenureSegment,ChargePerService
customer_5426,Female,0,Yes,Yes,26,Yes,No phone service,DSL,No,No,No,No internet service,No,No,One year,42.7,81.32,2114.32,No,0,81.32000000000001,client_confirme,81.32
customer_5427,Male,0,No,No,42,No,Yes,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Two year,92.7,142.7,5993.4,No,3,142.7,client_confirme,35.675
customer_5428,Male,1,No,Yes,58,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No internet service,One year,44.52,104.52,6062.16,No,4,104.52,client_confirme,20.904
customer_5429,Female,0,No,Yes,31,No,Yes,DSL,Yes,Yes,Yes,No internet service,No,Yes,Two year,39.02,99.02,3069.62,No,4,99.02,client_confirme,19.804
customer_5430,Male,0,No,Yes,32,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No,No internet service,Two year,130.22,170.22,5447.04,No,2,170.22,client_confirme,56.74
customer_5431,Female,0,No,Yes,27,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,540.0,No,0,20.0,client_confirme,20.0
customer_5432,Female,1,No,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,38.85,2097.9,No,0,38.85,client_confirme,38.85
customer_5433,Female,0,Yes,Yes,59,No,No,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,One year,36.17,56.17,3314.03,No,0,56.17,client_confirme,56.17
customer_5434,Male,0,Yes,No,69,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,49.58,84.58,5836.02,No,2,84.58000000000001,client_confirme,28.19333333333333
customer_5435,Male,1,Yes,No,61,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No,One year,32.36,83.14,5071.54,No,1,83.14,client_confirme,41.57
customer_5436,Female,1,No,No,33,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,660.0,No,0,20.0,client_confirme,20.0
customer_5437,Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,35.7,1963.5,No,0,35.7,client_confirme,35.7
customer_5438,Male,1,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,42.01,504.12,Yes,0,42.01,client_adepte,42.01
customer_5439,Male,1,No,Yes,55,No,Yes,DSL,Yes,Yes,No internet service,No internet service,No internet service,No,Two year,56.9,91.9,5054.5,No,2,91.9,client_confirme,30.633333333333336
customer_5440,Female,0,Yes,No,17,No,Yes,DSL,Yes,Yes,Yes,No internet service,No,No internet service,Two year,50.92,95.92,1630.64,No,3,95.92,client_adepte,23.98
customer_5441,Male,0,Yes,No,53,No,No,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,Two year,114.79,154.79,8203.87,No,2,154.79000000000002,client_confirme,51.596666666666664
customer_5442,Male,1,Yes,Yes,42,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,One year,117.14,157.14,6599.88,No,2,157.14000000000001,client_confirme,52.379999999999995
customer_5443,Male,0,No,No,38,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,37.92,98.49,3742.62,No,2,98.49,client_confirme,32.83
customer_5444,Female,1,Yes,No,60,No,No,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,One year,26.87,71.87,4312.2,No,2,71.86999999999999,client_confirme,23.956666666666667
customer_5445,Female,0,No,No,41,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,820.0,No,0,20.0,client_confirme,20.0
customer_5446,Male,0,Yes,No,17,Yes,No,DSL,No,No internet service,Yes,No,No internet service,Yes,One year,40.87,104.19,1771.23,Yes,2,104.19,client_adepte,34.73
customer_5447,Male,0,Yes,Yes,22,No,No,DSL,No internet service,Yes,Yes,Yes,No,Yes,Two year,56.84,116.84,2570.48,No,4,116.84,client_adepte,23.368000000000002
customer_5448,Female,0,No,Yes,53,No,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,57.53,102.53,5434.09,No,2,102.53,client_confirme,34.17666666666667
customer_5449,Male,1,Yes,Yes,29,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,580.0,No,0,20.0,client_confirme,20.0
customer_5450,Male,0,Yes,No,57,Yes,No phone service,DSL,Yes,Yes,No,No internet service,Yes,No internet service,Two year,39.88,108.07,6159.99,No,3,108.07,client_confirme,27.0175
customer_5451,Female,1,Yes,Yes,67,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,73.27,108.27,7254.09,No,1,108.27,client_confirme,54.135
customer_5452,Male,1,Yes,Yes,66,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,42.01,2772.66,No,0,42.01,client_confirme,42.01
customer_5453,Female,1,Yes,Yes,70,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,59.73,155.89,10912.3,Yes,4,155.89,client_confirme,31.177999999999997
customer_5454,Female,1,Yes,No,17,No,No phone service,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,One year,25.28,85.28,1449.76,No,3,85.28,client_adepte,21.32
customer_5455,Female,0,Yes,Yes,6,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Two year,123.96,184.45,1106.7,No,2,184.45000000000002,client_novice,61.48333333333333
customer_5456,Female,1,No,No,39,No,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,One year,92.69,142.69,5564.91,Yes,3,142.69,client_confirme,35.6725
customer_5457,Male,0,No,Yes,69,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,One year,119.81,213.98,14764.62,No,4,213.98000000000002,client_confirme,42.796
customer_5458,Male,0,Yes,No,64,Yes,No phone service,DSL,No,No,No,Yes,No,Yes,One year,59.49,130.78,8369.92,No,2,130.78,client_confirme,43.593333333333334
customer_5459,Female,0,Yes,Yes,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,1340.0,No,0,20.0,client_confirme,20.0
customer_5460,Male,0,Yes,Yes,48,No,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,129.36,174.36,8369.28,No,2,174.36,client_confirme,58.120000000000005
customer_5461,Male,1,Yes,Yes,51,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,89.87,179.8,9169.8,No,3,179.79999999999998,client_confirme,44.95
customer_5462,Male,0,No,Yes,28,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,50.8,102.87,2880.36,No,2,102.87,client_confirme,34.29
customer_5463,Male,0,No,Yes,20,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,42.78,855.6,No,0,42.78,client_adepte,42.78
customer_5464,Male,0,Yes,No,8,No,No,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,Two year,75.5,110.5,884.0,No,1,110.5,client_adepte,55.25
customer_5465,Male,1,Yes,Yes,46,No,No phone service,DSL,No,No,No,No,No internet service,Yes,One year,41.67,76.67,3526.82,No,1,76.67,client_confirme,38.335
customer_5466,Female,0,No,No,41,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Month-to-month,80.22,113.24,4642.84,No,0,113.24000000000001,client_confirme,113.24
customer_5467,Female,1,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,42.26,2113.0,Yes,0,42.26,client_confirme,42.26
customer_5468,Male,0,No,Yes,55,No,Yes,DSL,No internet service,Yes,No,Yes,Yes,No,One year,40.5,90.5,4977.5,Yes,3,90.5,client_confirme,22.625
customer_5469,Female,0,Yes,No,50,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,29.54,88.43,4421.5,No,2,88.43,client_confirme,29.47666666666667
customer_5470,Female,0,No,Yes,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,1380.0,No,0,20.0,client_confirme,20.0
customer_5471,Female,1,Yes,Yes,19,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,Two year,121.93,184.32,3502.08,No,2,184.32,client_adepte,61.44
customer_5472,Female,0,No,Yes,26,No,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,37.92,62.92,1635.92,No,1,62.92,client_confirme,31.46
customer_5473,Female,1,No,No,37,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No internet service,Two year,70.66,128.22,4744.14,Yes,1,128.22,client_confirme,64.11
customer_5474,Female,1,No,No,71,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No,No internet service,Two year,52.41,107.96,7665.16,No,1,107.96,client_confirme,53.98
customer_5475,Female,1,Yes,No,64,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No,No,Month-to-month,38.07,86.34,5525.76,No,2,86.34,client_confirme,28.78
customer_5476,Female,1,Yes,Yes,53,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,1060.0,No,0,20.0,client_confirme,20.0
customer_5477,Male,0,No,Yes,23,No,Yes,Fiber optic,No,Yes,Yes,No,No internet service,Yes,One year,99.73,149.73,3443.79,No,3,149.73,client_adepte,37.4325
customer_5478,Female,1,Yes,No,46,No,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,107.27,177.27,8154.42,No,4,177.27,client_confirme,35.454
customer_5479,Female,1,No,No,70,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,One year,62.9,132.9,9303.0,No,4,132.9,client_confirme,26.580000000000002
customer_5480,Female,1,No,Yes,62,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,30.41,1885.42,No,0,30.41,client_confirme,30.41
customer_5481,Female,0,Yes,No,56,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,One year,77.17,129.55,7254.8,No,1,129.55,client_confirme,64.775
customer_5482,Female,0,Yes,No,54,No,No phone service,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,23.88,78.88,4259.52,Yes,3,78.88000000000001,client_confirme,19.72
customer_5483,Female,0,No,Yes,59,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Two year,114.82,176.69,10424.71,No,2,176.69,client_confirme,58.89666666666667
customer_5484,Female,1,No,Yes,61,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Two year,104.21,173.49,10582.89,Yes,3,173.48999999999998,client_confirme,43.3725
customer_5485,Male,0,Yes,No,29,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No,One year,22.07,86.35,2504.15,No,2,86.35000000000001,client_confirme,28.78333333333333
customer_5486,Male,1,No,Yes,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,420.0,No,0,20.0,client_adepte,20.0
customer_5487,Male,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,39.73,1112.44,No,0,39.730000000000004,client_confirme,39.73
customer_5488,Male,1,Yes,No,40,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,48.68,1947.2,No,0,48.68,client_confirme,48.68
customer_5489,Female,0,No,Yes,41,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,92.27,122.27,5013.07,No,1,122.27,client_confirme,61.135
customer_5490,Male,1,Yes,Yes,64,Yes,No,DSL,No,No,No,Yes,No,No internet service,One year,39.15,95.84,6133.76,No,1,95.84,client_confirme,47.92
customer_5491,Male,1,Yes,Yes,30,No,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Two year,96.43,136.43,4092.9,No,2,136.43,client_confirme,45.47666666666667
customer_5492,Male,0,No,No,29,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,43.68,121.61,3526.69,No,3,121.61,client_confirme,30.4025
customer_5493,Female,0,No,No,17,No,Yes,DSL,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,49.74,104.74,1780.58,No,3,104.74,client_adepte,26.185
customer_5494,Male,0,No,No,16,No,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,70.71,150.71,2411.36,Yes,5,150.71,client_adepte,25.118333333333336
customer_5495,Female,0,No,No,37,Yes,No,DSL,No internet service,No,Yes,No internet service,No internet service,No,One year,59.36,102.55,3794.35,No,1,102.55,client_confirme,51.275
customer_5496,Female,1,No,No,13,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,One year,137.74,196.73,2557.49,No,2,196.73,client_adepte,65.57666666666667
customer_5497,Male,1,Yes,No,55,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,1100.0,No,0,20.0,client_confirme,20.0
customer_5498,Male,0,Yes,Yes,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,420.0,No,0,20.0,client_adepte,20.0
customer_5499,Male,1,No,No,66,No,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,One year,35.53,80.53,5314.98,No,2,80.52999999999999,client_confirme,26.843333333333334
customer_5500,Female,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,41.87,2302.85,No,0,41.87,client_confirme,41.87
customer_5501,Male,0,No,Yes,18,No,Yes,DSL,No,Yes,No,No internet service,Yes,No internet service,One year,25.58,65.58,1180.44,No,2,65.58,client_adepte,21.86
customer_5502,Female,0,No,Yes,56,No,No phone service,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Two year,51.46,106.46,5961.76,No,3,106.46000000000001,client_confirme,26.615
customer_5503,Female,0,No,No,43,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,No,Month-to-month,74.24,132.94,5716.42,No,1,132.94,client_confirme,66.47
customer_5504,Female,1,No,Yes,34,No,No,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Two year,99.01,134.01,4556.34,No,2,134.01,client_confirme,44.669999999999995
customer_5505,Male,1,Yes,Yes,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,0.0,Yes,0,20.0,client_novice,20.0
customer_5506,Female,1,No,No,51,No,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,Two year,62.04,122.04,6224.04,No,4,122.04,client_confirme,24.408
customer_5507,Female,0,Yes,Yes,69,Yes,No,DSL,Yes,No internet service,No,Yes,Yes,No,Month-to-month,38.6,108.83,7509.27,No,3,108.83000000000001,client_confirme,27.2075
customer_5508,Female,1,Yes,Yes,36,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,Two year,78.96,130.03,4681.08,Yes,2,130.03,client_confirme,43.343333333333334
customer_5509,Female,1,No,Yes,64,Yes,No phone service,DSL,Yes,No,No internet service,No,No,No internet service,Month-to-month,35.0,76.98,4926.72,Yes,1,76.98,client_confirme,38.49
customer_5510,Male,0,Yes,No,50,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,One year,111.51,151.51,7575.5,No,2,151.51,client_confirme,50.50333333333333
customer_5511,Female,0,Yes,Yes,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,0.0,No,0,20.0,client_novice,20.0
customer_5512,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,95.79,167.7,3354.0,No,3,167.7,client_adepte,41.925
customer_5513,Female,1,No,Yes,52,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,Yes,No,One year,38.31,91.88,4777.76,No,1,91.88000000000001,client_confirme,45.94
